Date,HomeTeam,AwayTeam,FTHG,FTAG
08/02/2026,Alaves,Getafe,0,2
08/02/2026,Ath Bilbao,Levante,4,2
08/02/2026,Sevilla,Girona,1,1
08/02/2026,Ath Madrid,Betis,0,1
08/02/2026,Valencia,Real Madrid,0,2
09/02/2026,Villarreal,Espanol,4,1
13/02/2026,Elche,Osasuna,0,0
14/02/2026,Espanol,Celta,2,2
14/02/2026,Getafe,Villarreal,2,1
14/02/2026,Sevilla,Alaves,1,1
14/02/2026,Real Madrid,Sociedad,4,1
15/02/2026,Oviedo,Ath Bilbao,1,2
15/02/2026,Vallecano,Ath Madrid,3,0
15/02/2026,Levante,Valencia,0,2
